Severity,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID
Highly_Fatal_And_Damaging,25.11415525,14,9,65.86144029,0.28257555,77.87,4,21541.92082,2,0.039585139,11273
Minor_Damage_And_Injuries,51.27853881,13,13,59.16134913,0.421774973,79.58,2,38666.04541,1,0.522405012,8950
Significant_Damage_And_Fatalities,78.21917808,9,12,63.26344576,0.49894771,77.62,3,29542.29355,2,0.147316875,8826
Highly_Fatal_And_Damaging,30.50228311,12,0,79.53509572,0.22812189,77,3,36048.48236,1,0.17869972,1595
Significant_Damage_And_Serious_Injuries,48.26484018,10,38,62.16955333,0.52527299,77.62,1,42049.77575,3,1.534797942,7321
Minor_Damage_And_Injuries,43.60730594,12,3,45.80674567,0.545828345,83.72,6,23588.1188,3,0.006319492,10431
Significant_Damage_And_Fatalities,57.94520548,4,4,40.56517776,0.44521529,77.46,2,33751.11217,2,0.454618024,6176
Minor_Damage_And_Injuries,62.69406393,6,21,48.58705561,0.541140281,83.71,3,23595.24914,3,0.116827129,6315
Minor_Damage_And_Injuries,48.99543379,14,5,71.0118505,0.427184277,77.89,5,47101.48575,1,0.032150674,4415
Minor_Damage_And_Injuries,40.1369863,13,12,51.09389243,0.575759827,82.2,4,20654.0788,4,0.037068358,10967
Highly_Fatal_And_Damaging,36.66666667,10,11,65.72470374,0.358305806,75.8,4,20412.14434,2,0.037949075,5341
Highly_Fatal_And_Damaging,34.61187215,11,5,74.88605287,0.300606563,78.93,4,30077.41619,2,0.05443928,6466
Minor_Damage_And_Injuries,60.3652968,7,21,52.09662716,0.581529751,77.62,2,34473.79944,3,0.46754898,1236
Minor_Damage_And_Injuries,73.33333333,7,6,64.99544211,0.371648756,81.14,2,36844.46116,2,0.503141111,7741
Highly_Fatal_And_Damaging,20.1826484,15,3,62.57976299,0.44485467,80.44,1,20870.10164,2,0.768085134,4705
Minor_Damage_And_Injuries,69.36073059,8,1,71.0118505,0.231006852,79.09,5,28767.49214,2,0.020865409,5082
Significant_Damage_And_Fatalities,35.57077626,11,7,54.8769371,0.450263974,81.56,4,48905.77088,2,0.088648827,10676
Highly_Fatal_And_Damaging,30.1369863,13,11,67.22880583,0.357223945,80.71,7,27170.40517,3,0.002378405,8341
Minor_Damage_And_Injuries,52.96803653,9,3,45.39653601,0.478392355,78.61,6,23588.1188,2,0.00640985,3202
Highly_Fatal_And_Damaging,42.46575342,16,8,55.05925251,0.382106744,78.83,3,6543.689337,2,0.032579111,3744
Minor_Damage_And_Injuries,46.25570776,15,18,70.64721969,0.179438154,77.03,4,32958.70939,3,0.060060354,3570
Significant_Damage_And_Serious_Injuries,33.78995434,15,0,80.35551504,0.196387306,80.54,3,32301.81909,1,0.160231708,3300
Significant_Damage_And_Fatalities,47.53424658,18,0,57.74840474,0.395810314,77.27,7,31533.39615,4,0.002822372,4703
Significant_Damage_And_Serious_Injuries,52.87671233,9,0,73.33637192,0.432954201,87.23,6,25667.65307,0,0.00640985,331
Highly_Fatal_And_Damaging,44.56621005,8,0,62.12397448,0.278608727,76.89,4,21402.76011,3,0.039577916,5249
Significant_Damage_And_Serious_Injuries,34.93150685,14,22,72.698268,0.186650559,80.05,3,26471.40049,2,0.132616662,7226
Significant_Damage_And_Serious_Injuries,63.69863014,6,6,63.30902461,0.373451857,79.82,2,42303.406,0,0.56890846,11333
Significant_Damage_And_Fatalities,52.37442922,6,16,53.91978122,0.427905517,82.82,6,36056.32474,3,0.008692415,3579
Minor_Damage_And_Injuries,73.42465753,7,10,79.48951686,0.289066715,78.01,2,29881.47307,2,0.405867134,8591
Minor_Damage_And_Injuries,65.79908676,9,18,68.96080219,0.25516841,83.32,2,30479.98025,4,0.409374818,3830
Highly_Fatal_And_Damaging,46.62100457,8,15,65.22333637,0.389319149,80.77,7,36384.88629,2,0.003044578,8520
Minor_Damage_And_Injuries,20.1826484,19,0,35.82497721,0.754627479,77.86,3,40580.03774,1,0.201830705,9496
Significant_Damage_And_Serious_Injuries,56.75799087,8,4,82.45214221,0.275002524,81.38,6,22753.31325,1,0.005326978,2365
Highly_Fatal_And_Damaging,16.80365297,16,14,75.66089335,0.2959185,76.6,4,34703.88599,0,0.063183915,6040
Significant_Damage_And_Fatalities,32.14611872,12,2,54.14767548,0.384270465,81.89,4,36753.9007,3,0.067079708,8457
Significant_Damage_And_Serious_Injuries,33.24200913,15,2,63.67365542,0.298442842,81.49,3,38976.34068,0,0.194340687,397
Highly_Fatal_And_Damaging,23.42465753,15,0,75.43299909,0.305294627,79.28,4,26233.45234,3,0.048506476,9342
Significant_Damage_And_Serious_Injuries,63.15068493,6,0,80.08204193,0.200354129,77.95,3,32088.97925,2,0.159919771,7396
Highly_Fatal_And_Damaging,43.56164384,9,7,83.7739289,0.358305806,80.71,3,34481.22582,2,0.170645149,6893
Highly_Fatal_And_Damaging,40.77625571,9,0,68.73290793,0.146261089,81.53,4,19364.54539,2,0.035988174,1907
Minor_Damage_And_Injuries,73.33333333,7,0,60.84776664,0.406268301,74.85,3,31282.03778,2,0.155473833,8092
Highly_Fatal_And_Damaging,24.88584475,14,19,59.48040109,0.448460873,79.37,4,34205.12781,2,0.061947518,9646
Highly_Fatal_And_Damaging,32.37442922,12,5,48.90610757,0.43187234,78.23,1,24605.47132,2,0.890281948,12220
Significant_Damage_And_Serious_Injuries,45.79908676,11,2,75.25068368,0.168258925,81.61,3,39961.82076,3,0.198336005,11450
Highly_Fatal_And_Damaging,37.48858447,10,0,73.70100273,0.291591057,78.65,4,23690.6304,1,0.043884561,5289
Highly_Fatal_And_Damaging,27.16894977,13,4,54.19325433,0.599560765,82.27,3,26959.61317,3,0.134776273,11747
Significant_Damage_And_Fatalities,53.47031963,16,0,76.48131267,0.260217093,82.97,4,40666.47071,4,0.073676815,6464
Significant_Damage_And_Serious_Injuries,18.90410959,19,1,60.02734731,0.508323837,80.19,3,51650.72424,3,0.253327402,11737
Minor_Damage_And_Injuries,47.12328767,14,6,66.08933455,0.30998269,83.82,2,22925.93204,2,0.31375562,9973
Minor_Damage_And_Injuries,45.34246575,15,14,72.01458523,0.277887486,76.92,1,30479.0843,3,1.130367137,11232
Minor_Damage_And_Injuries,45.02283105,15,3,57.70282589,0.482359178,85.24,2,28957.80882,3,0.392272812,2060
Significant_Damage_And_Serious_Injuries,44.56621005,12,3,65.13217867,0.354699603,78.69,3,27584.05649,2,0.1382916,2832
Highly_Fatal_And_Damaging,2.648401826,20,0,76.02552416,0.20143599,78.7,6,23049.14593,2,0.00566656,11213
Minor_Damage_And_Injuries,51.73515982,13,16,57.88514129,0.478392355,79.75,2,33324.2969,1,0.451449914,6545
Highly_Fatal_And_Damaging,27.62557078,13,5,62.62534184,0.45891886,79.3,1,43221.11226,4,1.60962628,11796
Significant_Damage_And_Fatalities,58.72146119,14,9,61.85050137,0.331980527,78.7,7,31856.30338,3,0.0025508,3203
Highly_Fatal_And_Damaging,52.46575342,13,7,54.28441203,0.462164443,80.5,5,6740.557054,4,0.00259798,6934
Highly_Fatal_And_Damaging,48.26484018,7,1,76.75478578,0.401940858,75.88,4,31282.03778,2,0.056854927,412
Significant_Damage_And_Serious_Injuries,57.07762557,8,19,65.08659982,0.293394158,80.8,7,22027.16786,4,0.001797143,10117
Minor_Damage_And_Injuries,39.5890411,17,5,60.80218778,0.405547061,76.86,2,32848.29328,1,0.444553308,629
Significant_Damage_And_Serious_Injuries,63.97260274,13,5,54.7857794,0.303130905,78.96,1,32053.66984,2,1.191915173,6859
Significant_Damage_And_Serious_Injuries,41.36986301,12,6,62.26071103,0.454591417,77.09,6,29833.62306,4,0.007174833,4001
Significant_Damage_And_Fatalities,9.908675799,19,10,29.89972653,0.804753696,80.34,1,46768.82219,2,1.720528817,6372
Significant_Damage_And_Fatalities,31.41552511,12,1,54.37556974,0.375254959,78.65,5,41643.76829,3,0.02824564,456
Significant_Damage_And_Serious_Injuries,59.31506849,11,3,53.78304467,0.480916697,80.17,7,28535.2624,0,0.002627593,1857
Significant_Damage_And_Fatalities,27.67123288,13,0,48.72379216,0.413480707,81.23,1,20061.65775,4,0.738027144,10549
Significant_Damage_And_Serious_Injuries,28.49315068,16,22,80.08204193,0.352535882,79.83,1,28955.34683,1,1.066359535,11313
Significant_Damage_And_Fatalities,39.40639269,10,1,38.33181404,0.740563289,82.16,4,38476.56596,2,0.070096125,11874
Minor_Damage_And_Injuries,59.40639269,11,1,76.29899727,0.455673278,80.68,2,45300.02702,3,0.612998871,7276
Significant_Damage_And_Serious_Injuries,39.6803653,13,2,74.02005469,0.250119726,79.99,4,33067.62441,1,0.059612983,6954
Minor_Damage_And_Injuries,34.15525114,18,3,55.83409298,0.368403173,78.44,3,26936.75172,2,0.135335798,6438
Minor_Damage_And_Injuries,75.29680365,6,1,89.24339107,0.168980166,77.36,4,23278.62889,2,0.042630844,1726
Significant_Damage_And_Serious_Injuries,21.91780822,18,13,72.78942571,0.273560043,79.24,3,47852.98005,4,0.234735222,6339
Highly_Fatal_And_Damaging,52.37442922,16,6,46.26253418,0.568186801,82.27,6,48338.77861,4,0.011756789,7224
Significant_Damage_And_Fatalities,61.87214612,13,20,73.19963537,0.260938334,81.18,7,32463.03292,4,0.003146767,6440
Significant_Damage_And_Fatalities,71.78082192,10,4,75.52415679,0.325849982,80.43,7,35862.16829,2,0.003072487,1349
Highly_Fatal_And_Damaging,19.5890411,16,0,74.15679125,0.335586729,79.42,4,23543.5818,2,0.04408286,3364
Highly_Fatal_And_Damaging,77.85388128,4,10,54.92251595,0.604609448,88,2,20574.54872,1,0.281496382,4233
Significant_Damage_And_Serious_Injuries,37.39726027,14,7,79.21604376,0.213336459,76.61,3,16149.3177,3,0.078488125,2105
Minor_Damage_And_Injuries,37.30593607,14,9,56.51777575,0.463606924,83.38,5,42190.15435,3,0.028632141,10869
Highly_Fatal_And_Damaging,39.6347032,10,0,57.47493163,0.385352326,80.19,7,41643.76829,2,0.003972531,12363
Significant_Damage_And_Serious_Injuries,63.42465753,6,0,78.03099362,0.449182113,78.63,3,38281.29237,2,0.190396357,10838
Significant_Damage_And_Fatalities,62.37442922,13,5,60.98450319,0.250119726,77.09,7,33111.57337,4,0.003255518,12374
Significant_Damage_And_Fatalities,82.23744292,8,12,58.93345488,0.495702128,78.25,4,29260.14924,2,0.053341108,1837
Significant_Damage_And_Fatalities,42.10045662,20,2,69.87237922,0.307818969,79.27,1,38288.40401,2,1.413996264,620
Minor_Damage_And_Injuries,46.02739726,15,13,74.02005469,0.474786152,79.22,5,31904.39363,3,0.021686553,11505
Significant_Damage_And_Serious_Injuries,20.1826484,19,10,75.25068368,0.238219257,76.8,3,34522.34916,1,0.17071495,1237
Significant_Damage_And_Fatalities,35.11415525,11,4,43.07201459,0.543304003,81.52,2,24602.81872,5,0.323437571,5915
Minor_Damage_And_Injuries,50.77625571,13,8,74.52142206,0.238940498,80.61,3,32538.65913,2,0.162085007,12342
Significant_Damage_And_Serious_Injuries,46.89497717,11,3,74.52142206,0.36335449,77.17,6,26096.54123,1,0.006946392,1212
Highly_Fatal_And_Damaging,40.2739726,10,10,80.21877849,0.32368626,79.43,7,34977.681,2,0.00322386,3700
Minor_Damage_And_Injuries,31.73515982,19,0,76.07110301,0.233891814,78.84,4,41573.9652,4,0.076592303,5083
Minor_Damage_And_Injuries,38.44748858,17,22,76.25341841,0.378139921,81.62,5,40394.14453,2,0.027612894,12365
Minor_Damage_And_Injuries,40.1369863,13,0,57.01914312,0.428987378,87,6,16639.90088,1,0.003418416,6645
Significant_Damage_And_Serious_Injuries,41.87214612,12,8,61.39471285,0.409874504,80.62,6,32060.33642,0,0.008214224,3313
Significant_Damage_And_Serious_Injuries,36.02739726,14,4,62.16955333,0.427905517,78.83,3,39230.7768,2,0.194834612,5097
Highly_Fatal_And_Damaging,18.31050228,16,1,76.61804923,0.299164082,82.66,4,28852.46558,3,0.05406471,9421
Highly_Fatal_And_Damaging,25.29680365,14,3,82.99908842,0.362993869,78.25,1,35265.53212,1,1.302869884,1969
Highly_Fatal_And_Damaging,11.59817352,18,31,64.49407475,0.380303642,82.39,6,22017.55309,2,0.005305214,4060
Highly_Fatal_And_Damaging,20.2739726,15,5,65.81586144,0.239661738,81.82,1,23183.57878,1,0.849133434,11940
Significant_Damage_And_Serious_Injuries,38.03652968,13,1,73.51868733,0.262741435,78.94,3,38888.21419,1,0.192290701,3678
Minor_Damage_And_Injuries,58.67579909,7,0,53.64630811,0.250119726,86.98,2,31187.34063,2,0.422074758,12478
Significant_Damage_And_Fatalities,73.28767123,10,1,69.325433,0.227400649,81.26,1,33523.70234,2,1.227518491,4555
Significant_Damage_And_Serious_Injuries,44.88584475,11,0,69.87237922,0.393646592,77.94,1,28072.98772,2,1.046003753,4918
Minor_Damage_And_Injuries,58.44748858,11,10,72.15132179,0.338471691,79.27,2,31865.4134,3,0.43332505,3365
Minor_Damage_And_Injuries,33.69863014,15,5,52.68915223,0.449542734,83.6,3,21673.98255,3,0.107222523,6364
Significant_Damage_And_Fatalities,30.3196347,12,5,54.14767548,0.384270465,78.23,1,27865.46808,2,1.010362078,5444
Highly_Fatal_And_Damaging,16.80365297,16,15,69.18869644,0.455673278,81.18,2,20815.91421,1,0.281496382,5670
Minor_Damage_And_Injuries,52.73972603,13,0,77.66636281,0.308179589,80.79,7,20132.10375,2,0.001979077,2183
Minor_Damage_And_Injuries,47.03196347,14,2,55.46946217,0.5396978,76.43,2,31596.31707,2,0.425876292,1056
Significant_Damage_And_Serious_Injuries,57.07762557,8,21,64.99544211,0.340274793,78.38,6,33880.97653,2,0.009161996,9204
Significant_Damage_And_Fatalities,65.66210046,12,16,74.02005469,0.250119726,76.93,7,32278.1598,2,0.003045071,199
Minor_Damage_And_Injuries,15.75342466,21,3,84.86782133,0.434396682,78.54,1,25460.5636,3,0.948341399,12338
Highly_Fatal_And_Damaging,52.10045662,9,2,67.22880583,0.327653083,87,4,35862.16829,2,0.064820393,7929
Minor_Damage_And_Injuries,51.55251142,13,7,57.88514129,0.444133429,78.15,2,37853.16775,3,0.512288113,10369
Minor_Damage_And_Injuries,53.88127854,12,11,70.69279854,0.297000361,79.17,2,24211.35951,2,0.328620657,346
Minor_Damage_And_Injuries,44.42922374,15,3,68.77848678,0.274641904,75.01,5,38277.02016,1,0.025698684,3642
Significant_Damage_And_Serious_Injuries,46.89497717,11,1,76.80036463,0.281854309,75.78,6,16837.05984,0,0.004462445,3009
Significant_Damage_And_Serious_Injuries,27.48858447,16,0,64.22060164,0.335947349,79.42,3,26274.69289,2,0.130415664,11674
Highly_Fatal_And_Damaging,36.43835616,11,7,68.50501367,0.231006852,80.96,5,27416.80617,1,0.018989774,2261
Highly_Fatal_And_Damaging,22.83105023,15,3,70.19143118,0.368042553,76.05,4,31346.79534,3,0.057358408,3356
Significant_Damage_And_Serious_Injuries,68.67579909,8,7,52.55241568,0.480556076,82.96,7,25859.1798,3,0.002378405,1667
Highly_Fatal_And_Damaging,22.64840183,15,3,72.56153145,0.267790119,76.93,7,28770.87501,2,0.002697681,4008
Significant_Damage_And_Serious_Injuries,69.8630137,8,2,56.70009116,0.469376848,79.33,7,26661.0134,0,0.002489056,560
Minor_Damage_And_Injuries,44.33789954,15,14,79.71741112,0.289427335,87.79,4,23412.78228,2,0.043469396,5403
Significant_Damage_And_Fatalities,76.62100457,9,9,71.28532361,0.518421204,77.17,7,25755.02879,4,0.002465262,3306
Significant_Damage_And_Serious_Injuries,41.82648402,12,0,63.85597083,0.284739272,81.18,3,17011.95524,4,0.081545026,3186
Minor_Damage_And_Injuries,45.61643836,15,1,76.75478578,0.304573386,83.34,7,34338.51886,3,0.003121649,1315
Minor_Damage_And_Injuries,38.35616438,17,3,59.29808569,0.453509556,81.79,2,44557.47775,3,0.603019887,3600
Highly_Fatal_And_Damaging,42.05479452,9,2,59.7538742,0.468294987,87.08,1,39289.21952,4,1.445692578,10445
Highly_Fatal_And_Damaging,39.7260274,17,7,55.87967183,0.302409665,78.64,3,39521.7363,3,0.197531127,5391
Highly_Fatal_And_Damaging,27.44292237,13,4,66.90975387,0.327292463,79.69,4,30464.23286,2,0.055884738,6429
Significant_Damage_And_Serious_Injuries,37.53424658,14,0,73.06289881,0.272117562,78.5,3,29660.96349,2,0.147692401,6698
Significant_Damage_And_Fatalities,91.18721461,6,3,81.22151322,0.237137396,86.32,2,31382.24519,1,0.424352083,2596
Significant_Damage_And_Fatalities,48.12785388,17,4,68.50501367,0.557007573,79.67,7,15301.25196,2,0.000468916,8635
Significant_Damage_And_Serious_Injuries,46.48401826,11,5,54.7857794,0.503275153,80.62,3,27569.72084,1,0.138218629,9834
Highly_Fatal_And_Damaging,32.42009132,12,10,70.8295351,0.306737108,79.45,4,33980.66168,0,0.062558009,2930
Highly_Fatal_And_Damaging,42.64840183,8,0,80.62898815,0.134,84.52,4,37374.05158,3,0.068057398,9841
Significant_Damage_And_Serious_Injuries,26.43835616,17,7,79.39835916,0.320440678,79.75,6,40445.13669,1,0.009523106,7602
Highly_Fatal_And_Damaging,49.45205479,13,4,55.65177758,0.374533718,85.6,6,26681.94239,1,0.006569039,3977
Highly_Fatal_And_Damaging,33.56164384,11,3,64.4484959,0.209009016,79.54,4,31624.1853,2,0.05632954,4715
Highly_Fatal_And_Damaging,13.37899543,18,17,71.37648131,0.274641904,75.51,1,43767.58052,0,1.597441144,11908
Minor_Damage_And_Injuries,43.69863014,15,1,80.03646308,0.240022358,76.9,7,42688.63692,3,0.003972932,1819
Significant_Damage_And_Fatalities,68.03652968,12,5,68.04922516,0.158882798,76.58,1,51846.7692,0,1.882949811,8015
Minor_Damage_And_Injuries,42.83105023,15,25,72.78942571,0.219106383,78.92,2,30271.19477,2,0.412117131,9836
Highly_Fatal_And_Damaging,36.75799087,10,5,61.21239745,0.264183916,81.1,4,47495.65951,2,0.086513998,9862
Significant_Damage_And_Fatalities,14.24657534,17,3,38.14949863,0.556646953,78.13,2,42736.96654,3,0.576831072,11149
Highly_Fatal_And_Damaging,30.59360731,12,2,78.12215132,0.249759106,77.64,4,40529.31985,1,0.074570854,1559
Minor_Damage_And_Injuries,37.44292237,14,2,46.17137648,0.633098449,78.37,6,28014.71853,4,0.006707491,8975
Highly_Fatal_And_Damaging,57.99086758,5,10,67.04649043,0.302770285,78.28,4,36722.33357,3,0.067025145,2213
Significant_Damage_And_Fatalities,65.66210046,12,0,77.301732,0.24218608,79.17,7,32342.11069,2,0.002961233,1660
Minor_Damage_And_Injuries,28.58447489,17,11,56.92798541,0.307818969,79.17,3,26930.37623,2,0.133100818,11612
Significant_Damage_And_Serious_Injuries,27.85388128,17,6,62.53418414,0.263462676,78.16,6,10829.37925,2,0.002920434,928
Highly_Fatal_And_Damaging,22.28310502,15,4,60.61987238,0.262380815,80.08,4,32516.66974,2,0.060060354,11582
Highly_Fatal_And_Damaging,13.78995434,17,3,67.77575205,0.330538045,77.27,1,23811.18487,1,0.870409654,555
Minor_Damage_And_Injuries,55.11415525,12,8,63.94712853,0.246152903,82.92,2,34175.45263,2,0.465273335,11695
Highly_Fatal_And_Damaging,18.12785388,16,5,73.19963537,0.204320952,77.74,4,31778.0561,3,0.057210784,9
Significant_Damage_And_Fatalities,58.76712329,14,9,81.26709207,0.303130905,82.53,7,26993.95763,4,0.002172658,11318
Minor_Damage_And_Injuries,24.88584475,18,17,52.96262534,0.486326001,77.3,4,27487.6888,2,0.050379357,7125
Highly_Fatal_And_Damaging,46.21004566,8,12,21.14858706,0.777707176,82.58,6,35387.67007,1,0.008268092,10878
Minor_Damage_And_Injuries,25.66210046,17,5,47.90337284,0.510126938,77.78,3,41508.44009,2,0.207361291,10485
Highly_Fatal_And_Damaging,34.61187215,11,11,73.19963537,0.26851136,76.74,5,38733.29547,4,0.026185004,5828
Minor_Damage_And_Injuries,62.19178082,10,6,68.23154057,0.359027047,81.14,2,27154.08525,2,0.368581315,11223
Significant_Damage_And_Serious_Injuries,25.98173516,17,12,63.90154968,0.334504868,77.58,3,34283.77462,1,0.170794963,3449
Significant_Damage_And_Serious_Injuries,19.8630137,19,3,58.65998177,0.589824017,80.13,3,30451.74035,2,0.151840047,3581
Significant_Damage_And_Fatalities,26.71232877,13,25,52.32452142,0.434396682,87,2,44340.44154,2,0.600381644,12018
Highly_Fatal_And_Damaging,25.98173516,14,3,73.92889699,0.437281644,82.17,4,28115.26491,2,0.052019506,8833
Minor_Damage_And_Injuries,42.96803653,16,0,73.33637192,0.274281284,76.12,1,37388.68971,3,1.380642713,6724
Highly_Fatal_And_Damaging,30.59360731,12,3,86.50865998,0.198911648,78.93,3,35564.36106,5,0.176883368,3924
Highly_Fatal_And_Damaging,25.29680365,14,1,63.90154968,0.401580238,77.87,4,42439.19444,2,0.077528301,2515
Significant_Damage_And_Serious_Injuries,63.83561644,6,2,82.31540565,0.187371799,81.53,6,26757.66568,3,0.006995705,8928
Minor_Damage_And_Injuries,64.61187215,9,18,73.65542388,0.473704291,78.52,5,37477.50746,2,0.024598468,6173
Significant_Damage_And_Serious_Injuries,29.9543379,16,9,85.27803099,0.211893978,79.79,6,26215.01864,2,0.007010998,981
Significant_Damage_And_Fatalities,57.44292237,15,4,66.72743847,0.192781103,79.7,5,51474.87118,4,0.034004246,11881
Minor_Damage_And_Injuries,29.6347032,20,8,72.56153145,0.41744753,77.52,3,34956.47223,2,0.174030173,5834
Highly_Fatal_And_Damaging,43.65296804,9,24,74.74931632,0.301327804,82.26,4,20432.27973,1,0.037362886,4432
Significant_Damage_And_Fatalities,41.41552511,19,11,65.99817685,0.572514245,80.01,7,28354.12168,4,0.002884408,5624
Significant_Damage_And_Serious_Injuries,69.9086758,4,4,58.20419325,0.311064551,80.71,2,20292.70582,1,0.273798141,9226
